View Counts,Likes,Dislikes,ratios
25786,900583,28866,211860,0.54
25787,218065,28866,211860,0.3
25788,882147,28866,211860,0.65
25789,289437,28866,211860,0.26
25790,129196,28866,211860,0.63
25791,935791,28866,211860,0.83
25792,709660,28866,211860,0.23
25793,630677,28866,211860,0.42
25794,361108,28866,211860,0.69
25795,982210,28866,211860,0.92
25796,597767,28866,211860,0.86
25797,91099,28866,211860,0.48
25798,491552,28866,211860,0.15
25799,472597,28866,211860,0.39
25800,347488,28866,211860,0.59
25801,646677,28866,211860,0.31
25802,907323,28866,211860,0.76
25803,372849,28866,211860,0.57
25804,854123,28866,211860,0.04
25805,63483,28866,211860,0.74
25806,98464,28866,211860,0.23
25807,417909,28866,211860,0.35
25808,149783,28866,211860,0.66
25809,603229,28866,211860,0.75
25810,108163,28866,211860,0.09
25811,269372,28866,211860,0.24
25812,565240,28866,211860,0.24
25813,524641,28866,211860,0.38
25814,959222,28866,211860,0.46
25815,987659,28866,211860,0.33
25816,747189,28866,211860,0.73
25817,786604,28866,211860,0.28
25818,738038,28866,211860,0.27
25819,800363,28866,211860,0.47
25820,162552,28866,211860,0.51
25821,283230,28866,211860,0.36
25822,94560,28866,211860,0.18
25823,107543,28866,211860,0.6
25824,973649,28866,211860,0.36
25825,718577,28866,211860,0.65
25826,235435,28866,211860,0.42
25827,16653,28866,211860,0.35
25828,368291,28866,211860,0.66
25829,616935,28866,211860,0.35
25830,97563,28866,211860,0.34
25831,537004,28866,211860,0.79
25832,24410,28866,211860,0.05
25833,737170,28866,211860,0.72
25834,293113,28866,211860,0.44
25835,823144,28866,211860,0.3
25836,429521,28866,211860,0.16
25837,847208,28866,211860,0.41
25838,594638,28866,211860,0.4
25839,864195,28866,211860,0.61
25840,608326,28866,211860,0.53
25841,869693,28866,211860,0.49
25842,481951,28866,211860,0.73
25843,189629,28866,211860,0.22
25844,811227,28866,211860,0.34
25845,834947,28866,211860,0.63
25846,695969,28866,211860,0.41
25847,234136,28866,211860,0.39
25848,253330,28866,211860,0.43
25849,391181,28866,211860,0.68
25850,383328,28866,211860,0.21
25851,81552,28866,211860,0.54
25852,762620,28866,211860,0.23
25853,458028,28866,211860,0.97
25854,247768,28866,211860,0.44
25855,144976,28866,211860,0.52
25856,703076,28866,211860,0.61
25857,358604,28866,211860,0.41
25858,45492,28866,211860,0.7
25859,65814,28866,211860,0.04
25860,507073,28866,211860,0.64
25861,405504,28866,211860,0.29
25862,220342,28866,211860,0.57
25863,695232,28866,211860,0.32
25864,525504,28866,211860,1.0
25865,801013,28866,211860,0.5
25866,40033,28866,211860,0.58
25867,386452,28866,211860,0.19
25868,860018,28866,211860,0.39
25869,101644,28866,211860,0.64
25870,63394,28866,211860,0.55
25871,73674,28866,211860,0.26
25872,908828,28866,211860,0.68
25873,329326,28866,211860,0.25
25874,738923,28866,211860,0.9
25875,812049,28866,211860,0.73
25876,288983,28866,211860,0.74
25877,855426,28866,211860,0.56
25878,590893,28866,211860,0.28
25879,195340,28866,211860,0.54
25880,730319,28866,211860,0.45
25881,250207,28866,211860,0.63
25882,480082,28866,211860,0.92
25883,718725,28866,211860,0.29
25884,576454,28866,211860,0.24
25885,186644,28866,211860,0.43
25886,182167,28866,211860,0.44
25887,643552,28866,211860,0.7
25888,990335,28866,211860,0.5
25889,733054,28866,211860,0.55
25890,426299,28866,211860,0.15
25891,123044,28866,211860,0.93
25892,651675,28866,211860,0.55
25893,23029,28866,211860,0.79
25894,275833,28866,211860,0.04
25895,633801,28866,211860,0.18
25896,646429,28866,211860,0.22
25897,162677,28866,211860,0.49
25898,975289,28866,211860,0.37
25899,185735,28866,211860,0.63
25900,846845,28866,211860,0.49
25901,562057,28866,211860,0.15
25902,559869,28866,211860,0.58
25903,153736,28866,211860,0.24
25904,250015,28866,211860,0.96
25905,497931,28866,211860,0.75
25906,501636,28866,211860,0.69
25907,499493,28866,211860,0.7
25908,967853,28866,211860,0.29
25909,201100,28866,211860,0.25
25910,835462,28866,211860,0.23
25911,534070,28866,211860,0.52
25912,155267,28866,211860,0.18
25913,8832,28866,211860,0.47
25914,296853,28866,211860,0.36
25915,947974,28866,211860,0.1
25916,259707,28866,211860,0.16
25917,149283,28866,211860,0.23
25918,76973,28866,211860,0.91
25919,337899,28866,211860,0.29
25920,893099,28866,211860,0.34
25921,579128,28866,211860,0.59
25922,498433,28866,211860,0.85
25923,436476,28866,211860,0.18
25924,717840,28866,211860,0.11
25925,906416,28866,211860,0.47
25926,103808,28866,211860,0.79
25927,860251,28866,211860,0.91
25928,882580,28866,211860,0.65
25929,439508,28866,211860,0.39
25930,789378,28866,211860,0.14
25931,502099,28866,211860,0.23
25932,961161,28866,211860,0.11
25933,383903,28866,211860,0.72
25934,409023,28866,211860,0.16
25935,24692,28866,211860,0.44
25936,972132,28866,211860,0.26
25937,27669,28866,211860,0.71
25938,224920,28866,211860,0.04
25939,520098,28866,211860,0.45
25940,856690,28866,211860,0.47
25941,93014,28866,211860,0.64
25942,382508,28866,211860,0.58
25943,657508,28866,211860,0.33
25944,892663,28866,211860,0.66
25945,554738,28866,211860,0.15
25946,435045,28866,211860,0.09
25947,450323,28866,211860,0.28
25948,196682,28866,211860,0.45
25949,41425,28866,211860,0.47
25950,362284,28866,211860,0.29
25951,119089,28866,211860,0.92
25952,87873,28866,211860,0.73
25953,935382,28866,211860,0.44
25954,910928,28866,211860,0.69
25955,224082,28866,211860,0.11
25956,116565,28866,211860,0.2
25957,970852,28866,211860,0.82
25958,599002,28866,211860,0.69
25959,178898,28866,211860,0.99
25960,833349,28866,211860,0.03
25961,22131,28866,211860,0.31
25962,784753,28866,211860,0.59
25963,563553,28866,211860,0.49
25964,549759,28866,211860,0.04
25965,62414,28866,211860,0.35
25966,108769,28866,211860,0.69
25967,802783,28866,211860,0.66
25968,918326,28866,211860,0.63
25969,51611,28866,211860,0.55
25970,362256,28866,211860,0.9
25971,39589,28866,211860,0.89
25972,171770,28866,211860,0.66
25973,36311,28866,211860,0.6
25974,143910,28866,211860,0.22
25975,796526,28866,211860,0.5
25976,725616,28866,211860,0.94
25977,289155,28866,211860,0.61
25978,682128,28866,211860,0.34
25979,781024,28866,211860,0.65
25980,197872,28866,211860,0.59
25981,696785,28866,211860,0.79
25982,220209,28866,211860,0.12
25983,370734,28866,211860,0.91
25984,906868,28866,211860,0.4
25985,450008,28866,211860,0.5
25986,19411,28866,211860,0.6
25987,370860,28866,211860,0.62
25988,180894,28866,211860,0.2
25989,861643,28866,211860,0.61
25990,49380,28866,211860,0.91
25991,546610,28866,211860,0.65
25992,413949,28866,211860,0.47
25993,293842,28866,211860,0.5
25994,119882,28866,211860,0.68
25995,300031,28866,211860,0.11
25996,748229,28866,211860,0.06
25997,820118,28866,211860,0.64
25998,427793,28866,211860,0.73
25999,919897,28866,211860,0.13
26000,629918,28866,211860,0.44
26001,691164,28866,211860,0.5
26002,400636,28866,211860,0.51
26003,161318,28866,211860,0.44
26004,296450,28866,211860,0.26
26005,42526,28866,211860,0.89
26006,48024,28866,211860,0.07
26007,408307,28866,211860,0.48
26008,539434,28866,211860,0.41
26009,504366,28866,211860,0.47
26010,377207,28866,211860,0.78
26011,803161,28866,211860,0.13
26012,235555,28866,211860,0.54
26013,81018,28866,211860,0.09
26014,221100,28866,211860,0.04
26015,299782,28866,211860,0.48
26016,335310,28866,211860,0.54
26017,819130,28866,211860,0.52
26018,449831,28866,211860,0.72
26019,655423,28866,211860,0.28
26020,904848,28866,211860,0.9
26021,351184,28866,211860,0.82
26022,253338,28866,211860,0.32
26023,737479,28866,211860,0.36
26024,695216,28866,211860,0.35
26025,633286,28866,211860,0.18
26026,332798,28866,211860,0.25
26027,961516,28866,211860,0.8
26028,890299,28866,211860,0.47
26029,413718,28866,211860,0.02
26030,812221,28866,211860,0.65
26031,986705,28866,211860,0.56
26032,217632,28866,211860,0.68
26033,597261,28866,211860,0.39
26034,789570,28866,211860,0.67
26035,764641,28866,211860,0.16
26036,516222,28866,211860,0.41
26037,668141,28866,211860,0.48
26038,759285,28866,211860,0.39
26039,854737,28866,211860,0.33
26040,767843,28866,211860,0.77
26041,8525,28866,211860,0.44
26042,63114,28866,211860,0.07
26043,20206,28866,211860,0.41
26044,650989,28866,211860,0.86
26045,136762,28866,211860,0.75
26046,442640,28866,211860,0.51
26047,515823,28866,211860,0.73
26048,430142,28866,211860,0.56
26049,957063,28866,211860,0.86
26050,442266,28866,211860,0.3
26051,545847,28866,211860,0.59
26052,459859,28866,211860,0.57
26053,53996,28866,211860,0.85
26054,974453,28866,211860,0.8
26055,579013,28866,211860,0.36
26056,940926,28866,211860,0.6
26057,989395,28866,211860,0.41
26058,870988,28866,211860,0.93
26059,452378,28866,211860,0.46
26060,469839,28866,211860,0.13
26061,610694,28866,211860,0.8
26062,18876,28866,211860,0.86
26063,693907,28866,211860,0.7
26064,473132,28866,211860,0.01
26065,361351,28866,211860,0.62
26066,785580,28866,211860,0.42
26067,147191,28866,211860,0.9
26068,740217,28866,211860,0.4
26069,985100,28866,211860,0.76
26070,778247,28866,211860,0.63
26071,184452,28866,211860,0.51
26072,179521,28866,211860,0.29
26073,817242,28866,211860,0.92
26074,591498,28866,211860,0.33
26075,871596,28866,211860,0.03
26076,879968,28866,211860,0.22
26077,612019,28866,211860,0.5
26078,321042,28866,211860,0.25
26079,504441,28866,211860,0.2
26080,712218,28866,211860,0.45
26081,372039,28866,211860,0.39
26082,545189,28866,211860,0.55
26083,303214,28866,211860,0.54
26084,229536,28866,211860,0.71
26085,949173,28866,211860,0.88
26086,880394,28866,211860,0.85
26087,956648,28866,211860,0.81
26088,698667,28866,211860,0.04
26089,764701,28866,211860,0.59
26090,383909,28866,211860,0.56
26091,199486,28866,211860,0.81
26092,418383,28866,211860,0.8
26093,932212,28866,211860,0.85
26094,392349,28866,211860,0.61
26095,674105,28866,211860,0.37
26096,688245,28866,211860,0.65
26097,998853,28866,211860,0.15
26098,89836,28866,211860,0.5
26099,213514,28866,211860,0.56
26100,734313,28866,211860,0.39
26101,76151,28866,211860,0.4
26102,283512,28866,211860,0.5
26103,333833,28866,211860,0.49
26104,135177,28866,211860,0.49
26105,161001,28866,211860,0.37
26106,323297,28866,211860,0.82
26107,827193,28866,211860,0.51
26108,477530,28866,211860,0.59
26109,669234,28866,211860,0.61
26110,239942,28866,211860,0.01
26111,935303,28866,211860,0.35
26112,571477,28866,211860,0.06
26113,346406,28866,211860,0.61
26114,303861,28866,211860,0.46
26115,727952,28866,211860,0.77
26116,293183,28866,211860,0.66
26117,487324,28866,211860,0.95
26118,342780,28866,211860,0.96
26119,427475,28866,211860,0.44
26120,227797,28866,211860,0.39
26121,581725,28866,211860,0.5
26122,890054,28866,211860,0.44
26123,333717,28866,211860,0.15
26124,132916,28866,211860,0.56
26125,370799,28866,211860,0.33
26126,85741,28866,211860,0.47
26127,429590,28866,211860,0.54
26128,963413,28866,211860,0.66
26129,275030,28866,211860,0.19
26130,596600,28866,211860,0.12
26131,843610,28866,211860,0.91
26132,969436,28866,211860,0.29
26133,835467,28866,211860,0.65
26134,807077,28866,211860,0.99
26135,713867,28866,211860,0.72
26136,211349,28866,211860,0.41
26137,465671,28866,211860,0.93
26138,269106,28866,211860,0.64
26139,707828,28866,211860,0.59
26140,804989,28866,211860,0.23
26141,856585,28866,211860,0.71
26142,585629,28866,211860,0.32
26143,370867,28866,211860,0.38
26144,559112,28866,211860,0.52
26145,794512,28866,211860,0.26
26146,127387,28866,211860,0.6
26147,220638,28866,211860,0.09
26148,447525,28866,211860,0.7
26149,710700,28866,211860,0.56
26150,96454,28866,211860,0.79
26151,847650,28866,211860,0.79
26152,808161,28866,211860,0.61
26153,857599,28866,211860,0.5
26154,443497,28866,211860,0.97
26155,69464,28866,211860,0.51
26156,941176,28866,211860,0.24
26157,744970,28866,211860,0.63
26158,993483,28866,211860,0.71
26159,434985,28866,211860,0.61
26160,568527,28866,211860,0.78
26161,376200,28866,211860,0.62
26162,287334,28866,211860,0.72
26163,566389,28866,211860,0.58
26164,913447,28866,211860,0.34
26165,689586,28866,211860,0.55
26166,451591,28866,211860,0.5
26167,738210,28866,211860,0.3
26168,285923,28866,211860,0.14
26169,878944,28866,211860,0.29
26170,774179,28866,211860,0.52
26171,38790,28866,211860,0.51
26172,87863,28866,211860,0.71
26173,902533,28866,211860,0.26
26174,835846,28866,211860,0.49
26175,711076,28866,211860,0.32
26176,152577,28866,211860,0.32
26177,909502,28866,211860,0.98
26178,167454,28866,211860,0.59
26179,202607,28866,211860,0.1
26180,679127,28866,211860,0.57
26181,324197,28866,211860,0.56
26182,982223,28866,211860,0.31
26183,527799,28866,211860,0.13
26184,284270,28866,211860,0.49
26185,307207,28866,211860,0.63
26186,144343,28866,211860,0.96
26187,965542,28866,211860,0.27
26188,414044,28866,211860,0.6
26189,577049,28866,211860,0.12
26190,295643,28866,211860,0.32
26191,987509,28866,211860,0.57
26192,383322,28866,211860,0.51
26193,711182,28866,211860,0.7
26194,68271,28866,211860,0.37
26195,770068,28866,211860,0.51
26196,11355,28866,211860,0.25
26197,953957,28866,211860,0.83
26198,836557,28866,211860,0.54
26199,930848,28866,211860,0.28
26200,435467,28866,211860,0.22
26201,430959,28866,211860,0.18
26202,746919,28866,211860,0.68
26203,593657,28866,211860,0.33
26204,97860,28866,211860,0.74
26205,421503,28866,211860,0.24
26206,566555,28866,211860,0.48
26207,110126,28866,211860,0.66
26208,688843,28866,211860,0.47
26209,41121,28866,211860,0.18
26210,449727,28866,211860,0.85
26211,572562,28866,211860,0.68
26212,489394,28866,211860,0.28
26213,183039,28866,211860,0.56
26214,847336,28866,211860,0.13
26215,298795,28866,211860,0.02
26216,326828,28866,211860,0.88
26217,668058,28866,211860,0.3
26218,97102,28866,211860,0.82
26219,830772,28866,211860,0.61
26220,41620,28866,211860,0.42
26221,821996,28866,211860,0.1
26222,444085,28866,211860,0.46
26223,426403,28866,211860,0.52
26224,772885,28866,211860,0.6
26225,303716,28866,211860,0.88
26226,825848,28866,211860,0.2
26227,511771,28866,211860,0.56
26228,73974,28866,211860,0.56
26229,748169,28866,211860,0.57
26230,276628,28866,211860,0.45
26231,576446,28866,211860,0.4
26232,850116,28866,211860,0.22
26233,917903,28866,211860,0.56
26234,144248,28866,211860,0.54
26235,230188,28866,211860,0.59
26236,158621,28866,211860,0.94
26237,964696,28866,211860,0.5
26238,76015,28866,211860,0.95
26239,259697,28866,211860,0.46
26240,760647,28866,211860,0.61
26241,985937,28866,211860,0.45
26242,117184,28866,211860,1.0
26243,865539,28866,211860,0.44
26244,410463,28866,211860,0.81
26245,355357,28866,211860,0.35
26246,769133,28866,211860,0.01
26247,57014,28866,211860,0.38
26248,851868,28866,211860,0.5
26249,185410,28866,211860,0.95
26250,131717,28866,211860,0.64
26251,674740,28866,211860,0.95
26252,823305,28866,211860,0.69
26253,216316,28866,211860,0.25
26254,944761,28866,211860,0.52
26255,232223,28866,211860,0.25
26256,242853,28866,211860,0.27
26257,75290,28866,211860,0.22
26258,487593,28866,211860,0.42
26259,518964,28866,211860,0.36
26260,785459,28866,211860,0.36
26261,220789,28866,211860,0.3
26262,559085,28866,211860,0.1
26263,993597,28866,211860,0.72
26264,674769,28866,211860,0.43
26265,917509,28866,211860,0.02
26266,484180,28866,211860,0.99
26267,4457,28866,211860,0.6
26268,113988,28866,211860,0.52
26269,988528,28866,211860,0.48
26270,987358,28866,211860,0.51
26271,527323,28866,211860,0.66
26272,386220,28866,211860,0.59
26273,970766,28866,211860,0.06
26274,196496,28866,211860,0.83
26275,528382,28866,211860,0.35
26276,456096,28866,211860,0.4
26277,208878,28866,211860,0.51
26278,210110,28866,211860,0.48
26279,132770,28866,211860,0.85
26280,930322,28866,211860,0.64
26281,330833,28866,211860,0.75
26282,723239,28866,211860,0.32
26283,740159,28866,211860,0.09
26284,839965,28866,211860,0.74
26285,944361,28866,211860,0.51
26286,418603,28866,211860,0.32
26287,39641,28866,211860,0.5
26288,796897,28866,211860,0.38
26289,276433,28866,211860,0.97
26290,838795,28866,211860,0.23
26291,210787,28866,211860,0.33
26292,752650,28866,211860,0.46
26293,359482,28866,211860,0.23
26294,517394,28866,211860,1.0
26295,632313,28866,211860,0.45
26296,615059,28866,211860,0.66
26297,19744,28866,211860,0.58
26298,406316,28866,211860,0.15
26299,787911,28866,211860,0.11
26300,181511,28866,211860,0.49
26301,333655,28866,211860,0.75
26302,271351,28866,211860,0.73
26303,78523,28866,211860,0.72
26304,832491,28866,211860,0.6
26305,317220,28866,211860,0.47
26306,884689,28866,211860,0.31
26307,95208,28866,211860,0.25
26308,673936,28866,211860,0.5
26309,813154,28866,211860,0.52
26310,959295,28866,211860,0.52
26311,523272,28866,211860,0.46
26312,854676,28866,211860,0.66
26313,245431,28866,211860,0.44
26314,477259,28866,211860,0.68
26315,459428,28866,211860,0.62
26316,329631,28866,211860,0.41
26317,609119,28866,211860,0.18
26318,182826,28866,211860,0.46
26319,500691,28866,211860,0.49
26320,295511,28866,211860,0.55
26321,713935,28866,211860,0.53
26322,887064,28866,211860,0.88
26323,909319,28866,211860,0.36
26324,424606,28866,211860,0.94
26325,378559,28866,211860,0.5
26326,628347,28866,211860,0.61
26327,199798,28866,211860,0.52
26328,794306,28866,211860,0.23
26329,576430,28866,211860,0.24
26330,315287,28866,211860,0.98
26331,393711,28866,211860,0.39
26332,242598,28866,211860,0.17
26333,123410,28866,211860,0.45
26334,803881,28866,211860,0.36
26335,225514,28866,211860,0.43
26336,306468,28866,211860,0.82
26337,150982,28866,211860,1.0
26338,66051,28866,211860,0.19
26339,866734,28866,211860,0.24
26340,419643,28866,211860,0.71
26341,640753,28866,211860,0.51
26342,981964,28866,211860,0.46
26343,980033,28866,211860,0.5
26344,432029,28866,211860,0.53
26345,14830,28866,211860,0.27
26346,520980,28866,211860,0.18
26347,75032,28866,211860,0.62
26348,664235,28866,211860,0.37
26349,661264,28866,211860,0.54
26350,71598,28866,211860,0.18
26351,957895,28866,211860,0.51
26352,145482,28866,211860,0.68
26353,695208,28866,211860,0.45
26354,130804,28866,211860,0.34
26355,33084,28866,211860,0.55
26356,963022,28866,211860,0.39
26357,986923,28866,211860,0.68
26358,270671,28866,211860,0.08
26359,504951,28866,211860,0.52
26360,279511,28866,211860,0.19
26361,799888,28866,211860,0.4
26362,355289,28866,211860,0.6
26363,441709,28866,211860,0.86
26364,48557,28866,211860,0.51
26365,318113,28866,211860,0.21
26366,960718,28866,211860,0.56
26367,259258,28866,211860,0.76
26368,415965,28866,211860,0.74
26369,605056,28866,211860,0.57
26370,370380,28866,211860,0.35
26371,617198,28866,211860,0.58
26372,919052,28866,211860,0.74
26373,99520,28866,211860,0.06
26374,808759,28866,211860,0.38
26375,719557,28866,211860,0.88
